id,scenario,expected_fraud,predicted_fraud,expected_rule,detected_rules,risk_score,accepted
SYN-1380,temporal_bulk_entry_valid,false,true,,T,15,true
SYN-1381,temporal_bulk_entry_valid,false,true,,T,15,true
SYN-1382,temporal_bulk_entry_valid,false,true,,T,15,true
SYN-1383,temporal_bulk_entry_valid,false,true,,T,15,true
SYN-1384,temporal_bulk_entry_valid,false,true,,T,15,true
SYN-1385,temporal_bulk_entry_valid,false,true,,T,15,true
SYN-1386,role_proxy_valid,false,true,,R,20,false
SYN-1387,role_proxy_valid,false,true,,R,20,false
SYN-1388,role_proxy_valid,false,true,,R,20,false
SYN-1389,role_proxy_valid,false,true,,R,20,false
SYN-1390,role_proxy_valid,false,true,,R,20,false
SYN-1391,weight_moisture_loss_valid,false,true,,W,30,true
SYN-1392,weight_moisture_loss_valid,false,true,,W,30,true
SYN-1393,weight_moisture_loss_valid,false,true,,W,30,true
SYN-1394,weight_moisture_loss_valid,false,true,,W,30,true
SYN-1395,weight_moisture_loss_valid,false,true,,W,30,true
SYN-1396,weight_moisture_loss_valid,false,true,,W,30,true
SYN-1397,weight_moisture_loss_valid,false,true,,W,30,true
SYN-1398,weight_moisture_loss_valid,false,true,,W,30,true
SYN-1399,weight_moisture_loss_valid,false,true,,W,30,true
SYN-1400,weight_moisture_loss_valid,false,true,,W,30,true
SYN-1401,degraded_gps_valid,false,true,,A,20,true
SYN-1402,degraded_gps_valid,false,true,,A,20,true
SYN-1403,degraded_gps_valid,false,true,,A,20,true
SYN-1404,degraded_gps_valid,false,true,,A,20,true
SYN-1405,degraded_gps_valid,false,true,,A,20,true
SYN-1406,degraded_gps_valid,false,true,,A,20,true
SYN-1407,degraded_gps_valid,false,true,,A,20,true
SYN-1408,degraded_gps_valid,false,true,,A,20,true
SYN-1409,degraded_gps_valid,false,true,,A,20,true
SYN-1410,degraded_gps_valid,false,true,,A,20,true
SYN-1411,degraded_gps_valid,false,true,,A,20,true
SYN-1412,degraded_gps_valid,false,true,,A,20,true
SYN-1413,degraded_gps_valid,false,true,,A,20,true
SYN-1414,degraded_gps_valid,false,true,,A,20,true
SYN-1415,degraded_gps_valid,false,true,,A,20,true
SYN-1416,degraded_gps_valid,false,true,,A,20,true
SYN-1417,degraded_gps_valid,false,true,,A,20,true
SYN-1418,degraded_gps_valid,false,true,,A,20,true
SYN-1419,degraded_gps_valid,false,true,,A,20,true
SYN-1420,degraded_gps_valid,false,true,,A,20,true
SYN-1421,degraded_gps_valid,false,true,,A,20,true
SYN-1422,degraded_gps_valid,false,true,,A,20,true
SYN-1423,degraded_gps_valid,false,true,,A,20,true
SYN-1424,degraded_gps_valid,false,true,,A,20,true
SYN-1425,degraded_gps_valid,false,true,,A,20,true
SYN-1426,degraded_gps_valid,false,true,,A,20,true
SYN-1427,degraded_gps_valid,false,true,,A,20,true
SYN-1428,degraded_gps_valid,false,true,,A,20,true
SYN-1429,degraded_gps_valid,false,true,,A,20,true
SYN-1430,degraded_gps_valid,false,true,,A,20,true
SYN-1431,geofence,true,true,G,G,40,false
SYN-1432,geofence,true,true,G,G,40,false
SYN-1433,geofence,true,true,G,G,40,false
SYN-1434,geofence,true,true,G,G,40,false
SYN-1435,geofence,true,true,G,G,40,false
SYN-1436,geofence,true,true,G,G,40,false
SYN-1437,geofence,true,true,G,G,40,false
SYN-1438,geofence,true,true,G,G,40,false
SYN-1439,geofence,true,true,G,G,40,false
SYN-1440,geofence,true,true,G,G,40,false
SYN-1441,geofence,true,true,G,G,40,false
SYN-1442,geofence,true,true,G,G,40,false
SYN-1443,geofence,true,true,G,G,40,false
SYN-1444,geofence,true,true,G,G,40,false
SYN-1445,geofence,true,true,G,G,40,false
SYN-1446,geofence,true,true,G,G,40,false
SYN-1447,geofence,true,true,G,G,40,false
SYN-1448,geofence,true,true,G,G,40,false
SYN-1449,geofence,true,true,G,G,40,false
SYN-1450,geofence,true,true,G,G,40,false
SYN-1451,geofence,true,true,G,G,40,false
SYN-1452,geofence,true,true,G,G,40,false
SYN-1453,geofence,true,true,G,G,40,false
SYN-1454,geofence,true,true,G,G,40,false
SYN-1455,geofence,true,true,G,G,40,false
SYN-1456,geofence,true,true,G,G,40,false
SYN-1457,geofence,true,true,G,G,40,false
SYN-1458,geofence,true,true,G,G,40,false
SYN-1459,geofence,true,true,G,G,40,false
SYN-1460,geofence,true,true,G,G,40,false
SYN-1461,geofence,true,true,G,G,40,false
SYN-1462,geofence,true,true,G,G,40,false
SYN-1463,geofence,true,true,G,G,40,false
SYN-1464,geofence,true,true,G,G,40,false
SYN-1465,geofence,true,true,G,G,40,false
SYN-1466,geofence,true,true,G,G,40,false
SYN-1467,geofence,true,true,G,G,40,false
SYN-1468,geofence,true,true,G,G,40,false
SYN-1469,geofence,true,true,G,G,40,false
SYN-1470,geofence,true,true,G,G,40,false
SYN-1471,geofence,true,true,G,G,40,false
SYN-1472,geofence,true,true,G,G,40,false
SYN-1473,geofence,true,true,G,G,40,false
SYN-1474,geofence,true,true,G,G,40,false
SYN-1475,geofence,true,true,G,G,40,false
SYN-1476,geofence,true,true,G,G,40,false
SYN-1477,geofence,true,true,G,G,40,false
SYN-1478,geofence,true,true,G,G,40,false
SYN-1479,geofence,true,true,G,G,40,false
SYN-1480,geofence,true,true,G,G,40,false
SYN-1481,geofence,true,true,G,G,40,false
SYN-1482,geofence,true,true,G,G,40,false
SYN-1483,geofence,true,true,G,G,40,false
SYN-1484,geofence,true,true,G,G,40,false
SYN-1485,geofence,true,true,G,G,40,false
SYN-1486,geofence,true,true,G,G,40,false
SYN-1487,geofence,true,true,G,G,40,false
SYN-1488,geofence,true,true,G,G,40,false
SYN-1489,geofence,true,true,G,G,40,false
SYN-1490,geofence,true,true,G,G,40,false
SYN-1491,geofence,true,true,G,G,40,false
SYN-1492,geofence,true,true,G,G,40,false
SYN-1493,geofence,true,true,G,G,40,false
SYN-1494,geofence,true,true,G,G,40,false
SYN-1495,geofence,true,true,G,G,40,false
SYN-1496,geofence,true,true,G,G,40,false
SYN-1497,geofence,true,true,G,G,40,false
SYN-1498,geofence,true,true,G,G,40,false
SYN-1499,geofence,true,true,G,G,40,false
SYN-1500,geofence,true,true,G,G,40,false
SYN-1501,geofence,true,true,G,G,40,false
SYN-1502,geofence,true,true,G,G,40,false
SYN-1503,geofence,true,true,G,G,40,false
SYN-1504,geofence,true,true,G,G,40,false
SYN-1505,geofence,true,true,G,G,40,false
SYN-1506,geofence,true,true,G,G,40,false
SYN-1507,geofence,true,true,G,G,40,false
SYN-1508,geofence,true,true,G,G,40,false
SYN-1509,geofence,true,true,G,G,40,false
SYN-1510,geofence,true,true,G,G,40,false
SYN-1511,geofence,true,true,G,G,40,false
SYN-1512,geofence,true,true,G,G,40,false
SYN-1513,geofence,true,true,G,G,40,false
SYN-1514,geofence,true,true,G,G,40,false
SYN-1515,geofence,true,true,G,G,40,false
SYN-1516,geofence,true,true,G,G,40,false
SYN-1517,geofence,true,true,G,G,40,false
SYN-1518,geofence,true,true,G,G,40,false
SYN-1519,geofence,true,true,G,G,40,false
SYN-1520,geofence,true,true,G,G,40,false
SYN-1521,geofence,true,true,G,G,40,false
SYN-1522,geofence,true,true,G,G,40,false
SYN-1523,geofence,true,true,G,G,40,false
SYN-1524,geofence,true,true,G,G,40,false
SYN-1525,geofence,true,true,G,G,40,false
SYN-1526,geofence,true,true,G,G,40,false
SYN-1527,geofence,true,true,G,G,40,false
SYN-1528,geofence,true,true,G,G,40,false
SYN-1529,geofence,true,true,G,G,40,false
SYN-1530,geofence,true,true,G,G,40,false
SYN-1531,gps_spoof,true,false,G,,0,true
SYN-1532,gps_spoof,true,false,G,,0,true
SYN-1533,gps_spoof,true,false,G,,0,true
SYN-1534,gps_spoof,true,false,G,,0,true
SYN-1535,gps_spoof,true,false,G,,0,true
SYN-1536,gps_spoof,true,false,G,,0,true
SYN-1537,gps_spoof,true,false,G,,0,true
SYN-1538,gps_spoof,true,false,G,,0,true
SYN-1539,gps_spoof,true,false,G,,0,true
SYN-1540,gps_spoof,true,false,G,,0,true
SYN-1541,gps_spoof,true,false,G,,0,true
SYN-1542,gps_spoof,true,false,G,,0,true
SYN-1543,gps_spoof,true,false,G,,0,true
SYN-1544,gps_spoof,true,false,G,,0,true
SYN-1545,gps_spoof,true,false,G,,0,true
SYN-1546,gps_spoof,true,false,G,,0,true
SYN-1547,gps_spoof,true,false,G,,0,true
SYN-1548,gps_spoof,true,false,G,,0,true
SYN-1549,gps_spoof,true,false,G,,0,true
SYN-1550,gps_spoof,true,false,G,,0,true
SYN-1551,yield,true,true,Y,Y,30,true
SYN-1552,yield,true,true,Y,Y,30,true
SYN-1553,yield,true,true,Y,Y,30,true
SYN-1554,yield,true,true,Y,Y,30,true
SYN-1555,yield,true,true,Y,Y,30,true
SYN-1556,yield,true,true,Y,Y,30,true
SYN-1557,yield,true,true,Y,Y,30,true
SYN-1558,yield,true,true,Y,Y,30,true
SYN-1559,yield,true,true,Y,Y,30,true
SYN-1560,yield,true,true,Y,Y,30,true
SYN-1561,yield,true,true,Y,Y,30,true
SYN-1562,yield,true,true,Y,Y,30,true
SYN-1563,yield,true,true,Y,Y,30,true
SYN-1564,yield,true,true,Y,Y,30,true
SYN-1565,yield,true,true,Y,Y,30,true
SYN-1566,yield,true,true,Y,Y,30,true
SYN-1567,yield,true,true,Y,Y,30,true
SYN-1568,yield,true,true,Y,Y,30,true
SYN-1569,yield,true,true,Y,Y,30,true
SYN-1570,yield,true,true,Y,Y,30,true
SYN-1571,yield,true,true,Y,Y,30,true
SYN-1572,yield,true,true,Y,Y,30,true
SYN-1573,yield,true,true,Y,Y,30,true
SYN-1574,yield,true,true,Y,Y,30,true
SYN-1575,yield,true,true,Y,Y,30,true
SYN-1576,yield,true,true,Y,Y,30,true
SYN-1577,yield,true,true,Y,Y,30,true
SYN-1578,yield,true,true,Y,Y,30,true
SYN-1579,yield,true,true,Y,Y,30,true
SYN-1580,yield,true,true,Y,Y,30,true
SYN-1581,yield,true,true,Y,Y,30,true
SYN-1582,yield,true,true,Y,Y,30,true
SYN-1583,yield,true,true,Y,Y,30,true
SYN-1584,yield,true,true,Y,Y,30,true
SYN-1585,yield,true,true,Y,Y,30,true
SYN-1586,yield,true,true,Y,Y,30,true
SYN-1587,yield,true,true,Y,Y,30,true
SYN-1588,yield,true,true,Y,Y,30,true
SYN-1589,yield,true,true,Y,Y,30,true
SYN-1590,yield,true,true,Y,Y,30,true
SYN-1591,yield,true,true,Y,Y,30,true
SYN-1592,yield,true,true,Y,Y,30,true
SYN-1593,yield,true,true,Y,Y,30,true
SYN-1594,yield,true,true,Y,Y,30,true
SYN-1595,yield,true,true,Y,Y,30,true
SYN-1596,yield,true,true,Y,Y,30,true
SYN-1597,yield,true,true,Y,Y,30,true
SYN-1598,yield,true,true,Y,Y,30,true
SYN-1599,yield,true,true,Y,Y,30,true
SYN-1600,yield,true,true,Y,Y,30,true
SYN-1601,yield,true,true,Y,Y,30,true
SYN-1602,yield,true,true,Y,Y,30,true
SYN-1603,yield,true,true,Y,Y,30,true
SYN-1604,yield,true,true,Y,Y,30,true
SYN-1605,yield,true,true,Y,Y,30,true
SYN-1606,yield,true,true,Y,Y,30,true
SYN-1607,yield,true,true,Y,Y,30,true
SYN-1608,yield,true,true,Y,Y,30,true
SYN-1609,yield,true,true,Y,Y,30,true
SYN-1610,yield,true,true,Y,Y,30,true
SYN-1611,yield,true,true,Y,Y,30,true
SYN-1612,yield,true,true,Y,Y,30,true
SYN-1613,yield,true,true,Y,Y,30,true
SYN-1614,yield,true,true,Y,Y,30,true
SYN-1615,yield,true,true,Y,Y,30,true
SYN-1616,yield,true,true,Y,Y,30,true
SYN-1617,yield,true,true,Y,Y,30,true
SYN-1618,yield,true,true,Y,Y,30,true
SYN-1619,yield,true,true,Y,Y,30,true
SYN-1620,yield,true,true,Y,Y,30,true
SYN-1621,yield,true,true,Y,Y,30,true
SYN-1622,yield,true,true,Y,Y,30,true
SYN-1623,yield,true,true,Y,Y,30,true
SYN-1624,yield,true,true,Y,Y,30,true
SYN-1625,yield,true,true,Y,Y,30,true
SYN-1626,yield,true,true,Y,Y,30,true
SYN-1627,yield,true,true,Y,Y,30,true
SYN-1628,yield,true,true,Y,Y,30,true
SYN-1629,yield,true,true,Y,Y,30,true
SYN-1630,yield,true,true,Y,Y,30,true
SYN-1631,yield,true,true,Y,Y,30,true
SYN-1632,yield,true,true,Y,Y,30,true
SYN-1633,yield,true,true,Y,Y,30,true
SYN-1634,yield,true,true,Y,Y,30,true
SYN-1635,yield,true,true,Y,Y,30,true
SYN-1636,yield,true,true,Y,Y,30,true
SYN-1637,yield,true,true,Y,Y,30,true
SYN-1638,yield,true,true,Y,Y,30,true
SYN-1639,yield,true,true,Y,Y,30,true
SYN-1640,yield,true,true,Y,Y,30,true
SYN-1641,yield,true,true,Y,Y,30,true
SYN-1642,yield,true,true,Y,Y,30,true
SYN-1643,yield,true,true,Y,Y,30,true
SYN-1644,yield,true,true,Y,Y,30,true
SYN-1645,yield,true,true,Y,Y,30,true
SYN-1646,yield,true,true,Y,Y,30,true
SYN-1647,yield,true,true,Y,Y,30,true
SYN-1648,yield,true,true,Y,Y,30,true
SYN-1649,yield,true,true,Y,Y,30,true
SYN-1650,yield,true,true,Y,Y,30,true
SYN-1651,duplicate,true,true,D,D,100,false
SYN-1652,duplicate,true,true,D,D,100,false
SYN-1653,duplicate,true,true,D,D,100,false
SYN-1654,duplicate,true,true,D,D,100,false
SYN-1655,duplicate,true,true,D,D,100,false
SYN-1656,duplicate,true,true,D,D,100,false
SYN-1657,duplicate,true,true,D,D,100,false
SYN-1658,duplicate,true,true,D,D,100,false
SYN-1659,duplicate,true,true,D,D,100,false
SYN-1660,duplicate,true,true,D,D,100,false
SYN-1661,duplicate,true,true,D,D,100,false
SYN-1662,duplicate,true,true,D,D,100,false
SYN-1663,duplicate,true,true,D,D,100,false
SYN-1664,duplicate,true,true,D,D,100,false
SYN-1665,duplicate,true,true,D,D,100,false
SYN-1666,duplicate,true,true,D,D,100,false
SYN-1667,duplicate,true,true,D,D,100,false
SYN-1668,duplicate,true,true,D,D,100,false
SYN-1669,duplicate,true,true,D,D,100,false
SYN-1670,duplicate,true,true,D,D,100,false
SYN-1671,duplicate,true,true,D,D,100,false
SYN-1672,duplicate,true,true,D,D,100,false
SYN-1673,duplicate,true,true,D,D,100,false
SYN-1674,duplicate,true,true,D,D,100,false
SYN-1675,duplicate,true,true,D,D,100,false
SYN-1676,duplicate,true,true,D,D,100,false
SYN-1677,duplicate,true,true,D,D,100,false
SYN-1678,duplicate,true,true,D,D,100,false
SYN-1679,duplicate,true,true,D,D,100,false
SYN-1680,duplicate,true,true,D,D,100,false
SYN-1681,duplicate,true,true,D,D,100,false
SYN-1682,duplicate,true,true,D,D,100,false
SYN-1683,duplicate,true,true,D,D,100,false
SYN-1684,duplicate,true,true,D,D,100,false
SYN-1685,duplicate,true,true,D,D,100,false
SYN-1686,duplicate,true,true,D,D,100,false
SYN-1687,duplicate,true,true,D,D,100,false
SYN-1688,duplicate,true,true,D,D,100,false
SYN-1689,duplicate,true,true,D,D,100,false
SYN-1690,duplicate,true,true,D,D,100,false
SYN-1691,duplicate,true,true,D,D,100,false
SYN-1692,duplicate,true,true,D,D,100,false
SYN-1693,duplicate,true,true,D,D,100,false
SYN-1694,duplicate,true,true,D,D,100,false
SYN-1695,duplicate,true,true,D,D,100,false
SYN-1696,duplicate,true,true,D,D,100,false
SYN-1697,duplicate,true,true,D,D,100,false
SYN-1698,duplicate,true,true,D,D,100,false
SYN-1699,duplicate,true,true,D,D,100,false
SYN-1700,duplicate,true,true,D,D,100,false
SYN-1701,duplicate,true,true,D,D,100,false
SYN-1702,duplicate,true,true,D,D,100,false
SYN-1703,duplicate,true,true,D,D,100,false
SYN-1704,duplicate,true,true,D,D,100,false
SYN-1705,duplicate,true,true,D,D,100,false
SYN-1706,duplicate,true,true,D,D,100,false
SYN-1707,duplicate,true,true,D,D,100,false
SYN-1708,duplicate,true,true,D,D,100,false
SYN-1709,duplicate,true,true,D,D,100,false
SYN-1710,duplicate,true,true,D,D,100,false
SYN-1711,duplicate,true,true,D,D,100,false
SYN-1712,duplicate,true,true,D,D,100,false
SYN-1713,duplicate,true,true,D,D,100,false
SYN-1714,duplicate,true,true,D,D,100,false
SYN-1715,duplicate,true,true,D,D,100,false
SYN-1716,duplicate,true,true,D,D,100,false
SYN-1717,duplicate,true,true,D,D,100,false
SYN-1718,duplicate,true,true,D,D,100,false
SYN-1719,duplicate,true,true,D,D,100,false
SYN-1720,duplicate,true,true,D,D,100,false
SYN-1721,duplicate,true,true,D,D,100,false
SYN-1722,duplicate,true,true,D,D,100,false
SYN-1723,duplicate,true,true,D,D,100,false
SYN-1724,duplicate,true,true,D,D,100,false
SYN-1725,duplicate,true,true,D,D,100,false
SYN-1726,duplicate,true,true,D,D,100,false
SYN-1727,duplicate,true,true,D,D,100,false
SYN-1728,duplicate,true,true,D,D,100,false
SYN-1729,duplicate,true,true,D,D,100,false
SYN-1730,duplicate,true,true,D,D,100,false
SYN-1731,duplicate,true,true,D,D,100,false
SYN-1732,duplicate,true,true,D,D,100,false
SYN-1733,duplicate,true,true,D,D,100,false
SYN-1734,duplicate,true,true,D,D,100,false
SYN-1735,duplicate,true,true,D,D,100,false
SYN-1736,duplicate,true,true,D,D,100,false
SYN-1737,duplicate,true,true,D,D,100,false
SYN-1738,duplicate,true,true,D,D,100,false
SYN-1739,duplicate,true,true,D,D,100,false
SYN-1740,duplicate,true,true,D,D,100,false
SYN-1741,duplicate,true,true,D,D,100,false
SYN-1742,duplicate,true,true,D,D,100,false
SYN-1743,duplicate,true,true,D,D,100,false
SYN-1744,duplicate,true,true,D,D,100,false
SYN-1745,duplicate,true,true,D,D,100,false
SYN-1746,duplicate,true,true,D,D,100,false
SYN-1747,duplicate,true,true,D,D,100,false
SYN-1748,duplicate,true,true,D,D,100,false
SYN-1749,duplicate,true,true,D,D,100,false
SYN-1750,duplicate,true,true,D,D,100,false
SYN-1751,temporal,true,true,T,T,15,true
SYN-1752,temporal,true,true,T,T,15,true
SYN-1753,temporal,true,true,T,T,15,true
SYN-1754,temporal,true,true,T,T,15,true
SYN-1755,temporal,true,true,T,T,15,true
SYN-1756,temporal,true,true,T,T,15,true
SYN-1757,temporal,true,true,T,T,15,true
SYN-1758,temporal,true,true,T,T,15,true
SYN-1759,temporal,true,true,T,T,15,true
SYN-1760,temporal,true,true,T,T,15,true
SYN-1761,temporal,true,true,T,T,15,true
SYN-1762,temporal,true,true,T,T,15,true
SYN-1763,temporal,true,true,T,T,15,true
SYN-1764,temporal,true,true,T,T,15,true
SYN-1765,temporal,true,true,T,T,15,true
SYN-1766,temporal,true,true,T,T,15,true
SYN-1767,temporal,true,true,T,T,15,true
SYN-1768,temporal,true,true,T,T,15,true
SYN-1769,temporal,true,true,T,T,15,true
SYN-1770,temporal,true,true,T,T,15,true
SYN-1771,temporal,true,true,T,T,15,true
SYN-1772,temporal,true,true,T,T,15,true
SYN-1773,temporal,true,true,T,T,15,true
SYN-1774,temporal,true,true,T,T,15,true
SYN-1775,temporal,true,true,T,T,15,true
SYN-1776,temporal,true,true,T,T,15,true
SYN-1777,temporal,true,true,T,T,15,true
SYN-1778,temporal,true,true,T,T,15,true
SYN-1779,temporal,true,true,T,T,15,true
SYN-1780,temporal,true,true,T,T,15,true
SYN-1781,temporal,true,true,T,T,15,true
SYN-1782,temporal,true,true,T,T,15,true
SYN-1783,temporal,true,true,T,T,15,true
SYN-1784,temporal,true,true,T,T,15,true
SYN-1785,temporal,true,true,T,T,15,true
SYN-1786,temporal,true,true,T,T,15,true
SYN-1787,temporal,true,true,T,T,15,true
SYN-1788,temporal,true,true,T,T,15,true
SYN-1789,temporal,true,true,T,T,15,true
SYN-1790,temporal,true,true,T,T,15,true
SYN-1791,temporal,true,true,T,T,15,true
SYN-1792,temporal,true,true,T,T,15,true
SYN-1793,temporal,true,true,T,T,15,true
SYN-1794,temporal,true,true,T,T,15,true
SYN-1795,temporal,true,true,T,T,15,true
SYN-1796,temporal,true,true,T,T,15,true
SYN-1797,temporal,true,true,T,T,15,true
SYN-1798,temporal,true,true,T,T,15,true
SYN-1799,temporal,true,true,T,T,15,true
SYN-1800,temporal,true,true,T,T,15,true
SYN-1801,temporal,true,true,T,T,15,true
SYN-1802,temporal,true,true,T,T,15,true
SYN-1803,temporal,true,true,T,T,15,true
SYN-1804,temporal,true,true,T,T,15,true
SYN-1805,temporal,true,true,T,T,15,true
SYN-1806,temporal,true,true,T,T,15,true
SYN-1807,temporal,true,true,T,T,15,true
SYN-1808,temporal,true,true,T,T,15,true
SYN-1809,temporal,true,true,T,T,15,true
SYN-1810,temporal,true,true,T,T,15,true
SYN-1811,temporal,true,true,T,T,15,true
SYN-1812,temporal,true,true,T,T,15,true
SYN-1813,temporal,true,true,T,T,15,true
SYN-1814,temporal,true,true,T,T,15,true
SYN-1815,temporal,true,true,T,T,15,true
SYN-1816,temporal,true,true,T,T,15,true
SYN-1817,temporal,true,true,T,T,15,true
SYN-1818,temporal,true,true,T,T,15,true
SYN-1819,temporal,true,true,T,T,15,true
SYN-1820,temporal,true,true,T,T,15,true
SYN-1821,temporal,true,true,T,T,15,true
SYN-1822,temporal,true,true,T,T,15,true
SYN-1823,temporal,true,true,T,T,15,true
SYN-1824,temporal,true,true,T,T,15,true
SYN-1825,temporal,true,true,T,T,15,true
SYN-1826,temporal,true,true,T,T,15,true
SYN-1827,temporal,true,true,T,T,15,true
SYN-1828,temporal,true,true,T,T,15,true
SYN-1829,temporal,true,true,T,T,15,true
SYN-1830,temporal,true,true,T,T,15,true
SYN-1831,temporal,true,true,T,T,15,true
SYN-1832,temporal,true,true,T,T,15,true
SYN-1833,temporal,true,true,T,T,15,true
SYN-1834,temporal,true,true,T,T,15,true
SYN-1835,temporal,true,true,T,T,15,true
SYN-1836,temporal,true,true,T,T,15,true
SYN-1837,temporal,true,true,T,T,15,true
SYN-1838,temporal,true,true,T,T,15,true
SYN-1839,temporal,true,true,T,T,15,true
SYN-1840,temporal,true,true,T,T,15,true
SYN-1841,temporal,true,true,T,T,15,true
SYN-1842,temporal,true,true,T,T,15,true
SYN-1843,temporal,true,true,T,T,15,true
SYN-1844,temporal,true,true,T,T,15,true
SYN-1845,temporal,true,true,T,T,15,true
SYN-1846,temporal,true,true,T,T,15,true
SYN-1847,temporal,true,true,T,T,15,true
SYN-1848,temporal,true,true,T,T,15,true
SYN-1849,temporal,true,true,T,T,15,true
SYN-1850,temporal,true,true,T,T,15,true
SYN-1851,role,true,true,R,R,20,false
SYN-1852,role,true,true,R,R,20,false
SYN-1853,role,true,true,R,R,20,false
SYN-1854,role,true,true,R,R,20,false
SYN-1855,role,true,true,R,R,20,false
SYN-1856,role,true,true,R,R,20,false
SYN-1857,role,true,true,R,R,20,false
SYN-1858,role,true,true,R,R,20,false
SYN-1859,role,true,true,R,R,20,false
SYN-1860,role,true,true,R,R,20,false
SYN-1861,role,true,true,R,R,20,false
SYN-1862,role,true,true,R,R,20,false
SYN-1863,role,true,true,R,R,20,false
SYN-1864,role,true,true,R,R,20,false
SYN-1865,role,true,true,R,R,20,false
SYN-1866,role,true,true,R,R,20,false
SYN-1867,role,true,true,R,R,20,false
SYN-1868,role,true,true,R,R,20,false
SYN-1869,role,true,true,R,R,20,false
SYN-1870,role,true,true,R,R,20,false
SYN-1871,role,true,true,R,R,20,false
SYN-1872,role,true,true,R,R,20,false
SYN-1873,role,true,true,R,R,20,false
SYN-1874,role,true,true,R,R,20,false
SYN-1875,role,true,true,R,R,20,false
SYN-1876,role,true,true,R,R,20,false
SYN-1877,role,true,true,R,R,20,false
SYN-1878,role,true,true,R,R,20,false
SYN-1879,role,true,true,R,R,20,false
SYN-1880,role,true,true,R,R,20,false
SYN-1881,role,true,true,R,R,20,false
SYN-1882,role,true,true,R,R,20,false
SYN-1883,role,true,true,R,R,20,false
SYN-1884,role,true,true,R,R,20,false
SYN-1885,role,true,true,R,R,20,false
SYN-1886,role,true,true,R,R,20,false
SYN-1887,role,true,true,R,R,20,false
SYN-1888,role,true,true,R,R,20,false
SYN-1889,role,true,true,R,R,20,false
SYN-1890,role,true,true,R,R,20,false
SYN-1891,role,true,true,R,R,20,false
SYN-1892,role,true,true,R,R,20,false
SYN-1893,role,true,true,R,R,20,false
SYN-1894,role,true,true,R,R,20,false
SYN-1895,role,true,true,R,R,20,false
SYN-1896,role,true,true,R,R,20,false
SYN-1897,role,true,true,R,R,20,false
SYN-1898,role,true,true,R,R,20,false
SYN-1899,role,true,true,R,R,20,false
SYN-1900,role,true,true,R,R,20,false
SYN-1901,role,true,true,R,R,20,false
SYN-1902,role,true,true,R,R,20,false
SYN-1903,role,true,true,R,R,20,false
SYN-1904,role,true,true,R,R,20,false
SYN-1905,role,true,true,R,R,20,false
SYN-1906,role,true,true,R,R,20,false
SYN-1907,role,true,true,R,R,20,false
SYN-1908,role,true,true,R,R,20,false
SYN-1909,role,true,true,R,R,20,false
SYN-1910,role,true,true,R,R,20,false
SYN-1911,role,true,true,R,R,20,false
SYN-1912,role,true,true,R,R,20,false
SYN-1913,role,true,true,R,R,20,false
SYN-1914,role,true,true,R,R,20,false
SYN-1915,role,true,true,R,R,20,false
SYN-1916,role,true,true,R,R,20,false
SYN-1917,role,true,true,R,R,20,false
SYN-1918,role,true,true,R,R,20,false
SYN-1919,role,true,true,R,R,20,false
SYN-1920,role,true,true,R,R,20,false
SYN-1921,role,true,true,R,R,20,false
SYN-1922,role,true,true,R,R,20,false
SYN-1923,role,true,true,R,R,20,false
SYN-1924,role,true,true,R,R,20,false
SYN-1925,role,true,true,R,R,20,false
SYN-1926,role,true,true,R,R,20,false
SYN-1927,role,true,true,R,R,20,false
SYN-1928,role,true,true,R,R,20,false
SYN-1929,role,true,true,R,R,20,false
SYN-1930,role,true,true,R,R,20,false
SYN-1931,role,true,true,R,R,20,false
SYN-1932,role,true,true,R,R,20,false
SYN-1933,role,true,true,R,R,20,false
SYN-1934,role,true,true,R,R,20,false
SYN-1935,role,true,true,R,R,20,false
SYN-1936,role,true,true,R,R,20,false
SYN-1937,role,true,true,R,R,20,false
SYN-1938,role,true,true,R,R,20,false
SYN-1939,role,true,true,R,R,20,false
SYN-1940,role,true,true,R,R,20,false
SYN-1941,role,true,true,R,R,20,false
SYN-1942,role,true,true,R,R,20,false
SYN-1943,role,true,true,R,R,20,false
SYN-1944,role,true,true,R,R,20,false
SYN-1945,role,true,true,R,R,20,false
SYN-1946,role,true,true,R,R,20,false
SYN-1947,role,true,true,R,R,20,false
SYN-1948,role,true,true,R,R,20,false
SYN-1949,role,true,true,R,R,20,false
SYN-1950,role,true,true,R,R,20,false
SYN-1951,device,true,true,A,A,20,false
SYN-1952,device,true,true,A,A,20,false
SYN-1953,device,true,true,A,A,20,false
SYN-1954,device,true,true,A,A,20,false
SYN-1955,device,true,true,A,A,20,false
SYN-1956,device,true,true,A,A,20,false
SYN-1957,device,true,true,A,A,20,false
SYN-1958,device,true,true,A,A,20,false
SYN-1959,device,true,true,A,A,20,false
SYN-1960,device,true,true,A,A,20,false
SYN-1961,device,true,true,A,A,20,false
SYN-1962,device,true,true,A,A,20,false
SYN-1963,device,true,true,A,A,20,false
SYN-1964,device,true,true,A,A,20,false
SYN-1965,device,true,true,A,A,20,false
SYN-1966,device,true,true,A,A,20,false
SYN-1967,device,true,true,A,A,20,false
SYN-1968,device,true,true,A,A,20,false
SYN-1969,device,true,true,A,A,20,false
SYN-1970,device,true,true,A,A,20,false
SYN-1971,device,true,true,A,A,20,false
SYN-1972,device,true,true,A,A,20,false
